method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized
fedavg_mean,FR_S1_congruent_non_iid,11,1,0.6739142775153196,0.6603671013039119,0.3038080941279573,0.5509222133119487,0.3939393939393939,0.48499999999999993,10,"0,1,2,3,4,5,6,7,8,9",0.6753532729775782,0.664749018542752,0.3455623287930378,0.5139442231075697,0.4106280193236715,0.680737007501532,nan,nan,0.6584169453734671,0.28117810664937837,False
fedavg_mean,FR_S1_congruent_non_iid,11,2,0.6508996680247469,0.6942587763289868,0.34106456739919466,0.5757818765036087,0.41156840934371525,0.4649999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.652195899135088,0.7010691094047061,0.38363969027841005,0.545816733067729,0.41836734693877553,0.6542807623029685,nan,nan,0.8169453734671126,0.10685951579185807,False
fedavg_mean,FR_S1_congruent_non_iid,11,3,0.6292946882121737,0.7154623871614845,0.3660368371054463,0.6864474739374499,0.42415316642120765,0.4499999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.630400283165662,0.7305004814695933,0.4197896848553617,0.6772908366533864,0.4413793103448276,0.6305462692892272,nan,nan,0.8004459308807135,0.0017136662283895733,False
fedavg_mean,FR_S1_congruent_non_iid,11,4,0.6093593388915349,0.7343069207622869,0.3973047333044337,0.7016840417000801,0.44970414201183434,0.42999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.610573331435838,0.74382114021876,0.4517057397034018,0.6932270916334662,0.45774647887323944,0.6086660356824614,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,5,0.5896056748048344,0.740716148445336,0.405717739273767,0.7746591820368885,0.4300202839756592,0.4149999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5907853024889274,0.7509073850028395,0.46787700630870427,0.7888446215139442,0.4803921568627451,0.5894104487986336,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,6,0.5707933421410267,0.7492738214643933,0.41937397794990056,0.7874899759422614,0.4226579520697168,0.39499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5720788618007979,0.7516851435767019,0.469237027032878,0.8147410358565738,0.4972972972972973,0.5701343856926347,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,7,0.5525385916185265,0.7536268806419257,0.43221868445989015,0.7923015236567763,0.4406047516198704,0.37499999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.5538587852778187,0.7621910570109379,0.48118735757606845,0.8207171314741036,0.5054945054945055,0.5520624312137149,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,8,0.5357075730800246,0.7583851554663992,0.44328705753114617,0.756214915797915,0.49834983498349833,0.3449999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5370237811865559,0.7648329670872325,0.4845687498940392,0.7450199203187251,0.5038759689922481,0.5359871442235566,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,9,0.5205602844954493,0.7627983951855566,0.4544381998569662,0.7722534081796311,0.48363636363636364,0.32499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5220407452953764,0.7685736154662848,0.4894918014538757,0.7788844621513944,0.4931506849315068,0.5196396845638951,nan,nan,0.7997770345596432,0.0,False
fedavg_mean,FR_S1_congruent_non_iid,11,10,0.5068696085079823,0.7702808425275828,0.46474444645283874,0.7658380112269446,0.5067567567567568,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.508302725406282,0.778486950939483,0.5069601615709032,0.7609561752988048,0.5,0.5059399363787278,nan,nan,0.7997770345596432,0.0,False
