method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized,variant
ditto_concat_global,FR_S1_congruent_non_iid,11,1,0.6053387537992947,0.6590832497492478,0.3099559684084695,0.6014434643143545,0.4019253910950662,0.41999999999999993,10,"0,1,2,3,4,5,6,7,8,9",0.6069977853402674,0.6508481272067357,0.3293331774746012,0.547808764940239,0.3914209115281501,0.6009955047431466,nan,nan,0.8,0.0004444783371281034,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,2,0.5773371711385279,0.7210070210631896,0.3785773237658528,0.7514033680834001,0.42379182156133827,0.3999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5786735781160484,0.7159329399274093,0.3905696001606217,0.7350597609561753,0.46153846153846156,0.5694171532207774,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,3,0.5509598080693193,0.7613199598796389,0.4342573097528565,0.7906976744186046,0.4892367906066536,0.36999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.5522285858948393,0.7551418483494234,0.4533552813395493,0.7709163346613546,0.484304932735426,0.5414315078835291,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,4,0.5266859215693944,0.7805877632898696,0.4757467245120065,0.7786688051323175,0.49818181818181817,0.33499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5277211444073939,0.779079528900521,0.49654293560436014,0.7729083665338645,0.5210084033613446,0.5177109471132922,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,5,0.5055602201004457,0.795530591775326,0.49888234126031783,0.8115477145148356,0.5154639175257731,0.30499999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.5064040745397013,0.7953754228290659,0.5179805989727311,0.8107569721115537,0.5497630331753555,0.49715762636733296,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,6,0.48967443728026333,0.8043650952858575,0.511493595483373,0.7866880513231757,0.5413793103448276,0.26499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.490473657252779,0.8045480358509666,0.5282018772043839,0.7848605577689243,0.5573770491803278,0.4819439347771099,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,7,0.47894243091798916,0.8135947843530591,0.5276890474152379,0.8043303929430633,0.5361216730038023,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.47971979068569925,0.8147576603046838,0.5490613502642154,0.8107569721115537,0.5777777777777777,0.4706896285780829,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,8,0.4727431799090186,0.8216529588766299,0.5421994350824082,0.773055332798717,0.5515055467511886,0.20499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.47339159048411,0.8253006098614848,0.5691266786615514,0.7768924302788844,0.5725190839694656,0.4630395589298761,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,9,0.4692927107824358,0.8316730190571715,0.5649305642867328,0.809943865276664,0.5433526011560693,0.195,10,"0,1,2,3,4,5,6,7,8,9",0.46981798854482126,0.8365349003728303,0.5898009056975881,0.8207171314741036,0.5909090909090909,0.46024911655829503,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,10,0.46760584393690946,0.8402026078234703,0.5870155564833247,0.8163592622293504,0.5483234714003945,0.18,10,"0,1,2,3,4,5,6,7,8,9",0.46814986267887737,0.8466951433297942,0.6149766191557512,0.8306772908366534,0.5933014354066986,0.4575225801471882,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,11,0.466227539009157,0.8484874623871614,0.6041551847367513,0.8131515637530072,0.5677179962894249,0.16499999999999998,10,"0,1,2,3,4,5,6,7,8,9",0.4665109099619892,0.8562134268289672,0.6369610516418407,0.8227091633466136,0.6044444444444445,0.4564736151691929,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,12,0.4647666156626551,0.8553861584754263,0.6197403029056717,0.8123496391339214,0.5776173285198556,0.15499999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.46483304621688876,0.8631268363744105,0.6511984492428051,0.8247011952191236,0.6173913043478261,0.4570665228991471,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,13,0.46355276057121747,0.8610110330992979,0.6316375843422741,0.8091419406575782,0.5910652920962199,0.145,10,"0,1,2,3,4,5,6,7,8,9",0.4633010990353694,0.8692377965976148,0.6613297825065187,0.8167330677290837,0.6166666666666667,0.4540587229141291,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,14,0.4620941753328181,0.8655626880641926,0.641361408420873,0.8131515637530072,0.5961871750433275,0.13999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.46174871980906484,0.8728920273573493,0.6725807776821756,0.8187250996015937,0.6224066390041494,0.45352928672679427,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,15,0.45989241120618346,0.8696770310932798,0.6495880852796727,0.834803528468324,0.6038461538461538,0.145,10,"0,1,2,3,4,5,6,7,8,9",0.4593646920534719,0.8776449964198414,0.6825775996906596,0.8446215139442231,0.6355140186915887,0.45314296343121907,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,16,0.45761389747178355,0.8730752256770311,0.6564048170717761,0.8356054530874097,0.6139359698681732,0.13999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.45677932443846747,0.88105231969581,0.6897069490707801,0.8386454183266933,0.6301369863013698,0.451679047279334,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,17,0.45606114709960427,0.8758154463390171,0.6619218574341441,0.8356054530874097,0.6182495344506518,0.135,10,"0,1,2,3,4,5,6,7,8,9",0.4549137399016149,0.8842127354880127,0.6968375573758595,0.8386454183266933,0.6367713004484304,0.4492335008912063,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,18,0.4547151475069326,0.8786920762286861,0.6673485090222119,0.8420208500400962,0.6233269598470363,0.135,10,"0,1,2,3,4,5,6,7,8,9",0.4534513227255696,0.8865953927063528,0.7020027375416615,0.848605577689243,0.6415094339622641,0.44792368262175597,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,19,0.45189059595633435,0.880986960882648,0.6724296412595603,0.8460304731355253,0.6293436293436293,0.135,10,"0,1,2,3,4,5,6,7,8,9",0.4501223647261996,0.8890891582923879,0.7082765117736856,0.8545816733067729,0.6473429951690821,0.4474723694258377,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,20,0.44841897553363225,0.8828044132397191,0.6772572342447069,0.8476343223736968,0.6138211382113821,0.13999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.4464767900596102,0.8909780005431964,0.7130431381316805,0.8605577689243028,0.65,0.4435551519286606,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,21,0.44515293276157014,0.8844453360080241,0.680480499761073,0.8476343223736968,0.6138211382113821,0.13999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.4430354769486355,0.8926199353102393,0.7197652778715735,0.8625498007968128,0.6567164179104478,0.4399949271543369,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,22,0.4427104554801534,0.8863490471414244,0.6837150099569084,0.8412189254210104,0.6278195488721805,0.13,10,"0,1,2,3,4,5,6,7,8,9",0.4402249373525262,0.894089034838646,0.7216274549390026,0.8565737051792829,0.6635514018691588,0.43597686007917924,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,23,0.4391143276940945,0.8883009027081243,0.6878230683435574,0.8444266238973537,0.6353383458646616,0.13,10,"0,1,2,3,4,5,6,7,8,9",0.43624330588071,0.8960889854571492,0.7262627521875445,0.8625498007968128,0.6729857819905213,0.4354225427369144,nan,nan,0.7997770345596432,0.0,False,global
ditto_concat_global,FR_S1_congruent_non_iid,11,24,0.4354737465178001,0.8897753259779339,0.6905096133076969,0.8444266238973537,0.6367041198501873,0.13,10,"0,1,2,3,4,5,6,7,8,9",0.4321918868686099,0.8980025184563343,0.7301744118390056,0.8605577689243028,0.6728971962616822,0.4329450226007829,nan,nan,0.7997770345596432,0.0,False,global
