method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized,variant
ditto_concat_personal,FR_S0_congruent_iid,17,1,0.5778196043993923,0.7492918756268807,0.46199220605475544,0.7169206094627105,0.47234678624813153,0.39499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5780859899541378,0.7385249999999998,0.5007463206124161,0.696,0.4647887323943662,12.131084853194194,0.5631341760911601,0.2425231539694399,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,2,0.5189829305720548,0.8370832497492477,0.6152704460690942,0.7522052927024859,0.5462555066079295,0.31999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.5189645351983992,0.8299500000000001,0.63887362665056,0.764,0.5785714285714286,13.414017169970245,0.6395407128011462,0.33099664756447006,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,3,0.48002457244870084,0.870246740220662,0.6753553016615249,0.8203688853247795,0.5882352941176471,0.26499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.478821772608674,0.8659375,0.7089238792257443,0.844,0.6422018348623854,15.54192950514608,0.7389519008457124,0.44949553854087304,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,4,0.45578686405223484,0.8851634904714143,0.6987368256093278,0.838813151563753,0.6171428571428571,0.235,10,"0,1,2,3,4,5,6,7,8,9",0.4539862883121964,0.8773500000000001,0.7337195865215302,0.854,0.6666666666666666,17.937996257087395,0.8335344285234945,0.626766580304652,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,5,0.4353538658719122,0.8920661985957874,0.7114630966398733,0.8299919807538091,0.6280701754385964,0.22499999999999998,10,"0,1,2,3,4,5,6,7,8,9",0.43366101764509213,0.881575,0.7413770824646451,0.85,0.6808510638297872,20.59238599365316,0.8608251074313172,0.6953718140030998,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,6,0.4162250300020986,0.8955366098294885,0.7182974893997901,0.8564554931836408,0.6441351888667992,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.4149791518816691,0.8833624999999999,0.7449807002678737,0.872,0.6831683168316832,23.489318697601856,0.874086810618122,0.7197592294469922,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,7,0.39733853615543646,0.8983410230692076,0.7223528294632513,0.8484362469927826,0.6582278481012658,0.235,10,"0,1,2,3,4,5,6,7,8,9",0.39682540437950037,0.8849624999999999,0.7487169857879298,0.86,0.6902654867256637,26.595998983806137,0.8888429238014262,0.7410913792980427,0.7996434143080009,0.0,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,8,0.37873150873018224,0.9012156469408226,0.7284511413316423,0.8572574178027266,0.6641509433962264,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.37874368955535725,0.8875875,0.7541510725560253,0.872,0.7037037037037037,29.940572732696296,0.8907072182660811,0.754831194237741,0.8041007354579898,0.04236469911257016,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,9,0.36227140017742754,0.902986960882648,0.7311824545191534,0.859663191659984,0.6691871455576559,0.245,10,"0,1,2,3,4,5,6,7,8,9",0.3627959633906199,0.8896875,0.7576636059506222,0.876,0.7075471698113207,33.551715699500434,0.8952735283005209,0.7646449738647695,0.8174726989079563,0.15962707506405457,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,10,0.347764519367748,0.9051434302908725,0.734693623510806,0.8604651162790697,0.6588235294117647,0.26499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.3492733057151055,0.8915125,0.7618615327829787,0.882,0.7093596059113301,37.40721443955022,0.900292907676984,0.7652049930620669,0.8339647871629151,0.298882217439372,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,11,0.3349277165968972,0.9071053159478435,0.7368104385818942,0.8572574178027266,0.6628787878787878,0.25999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.3370383680309035,0.893125,0.7635906183343972,0.884,0.7184466019417476,41.50606951874031,0.9005469203383936,0.7678287446646368,0.8537998662803655,0.4370951594576914,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,12,0.3246002367937953,0.908345035105316,0.7378327339662488,0.8572574178027266,0.6615969581749049,0.26999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.32729206973799774,0.8941875,0.7647236714665034,0.884,0.7184466019417476,45.85105724942586,0.9053670299004536,0.7766635470819996,0.8691776242478271,0.5344154186635034,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,13,0.3154543493627822,0.9100822467402208,0.7417170575584723,0.859663191659984,0.6753246753246753,0.27499999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.31910447396677144,0.8957375,0.7648600048592721,0.884,0.7238095238095238,50.44232908962616,0.9066601137917565,0.7849895805297064,0.879206596835302,0.5884375386380322,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,14,0.3078058691412088,0.9113420260782348,0.7437607550652703,0.8628708901363272,0.6730401529636711,0.27999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.311502530654944,0.8971,0.766876399605917,0.886,0.7272727272727273,55.27899266798352,0.9094363519464272,0.7851028081987117,0.8847782482727881,0.624621246862126,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,15,0.3018510270511858,0.9127281845536608,0.7452755522323242,0.8652766639935846,0.676923076923077,0.285,10,"0,1,2,3,4,5,6,7,8,9",0.3060673306151754,0.8982875,0.7688023336324904,0.886,0.7272727272727273,60.36161471996643,0.9123344103849926,0.7918761197015608,0.8881212391352797,0.6436263093506854,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,16,0.2965622674341574,0.9137873620862589,0.7479459620298862,0.8652766639935846,0.676923076923077,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.3012760491896009,0.9001125,0.7702324032158151,0.886,0.7246376811594203,65.68512321915955,0.9152852158998726,0.7982991234744257,0.8934700245152664,0.6704592583942871,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,17,0.29190921113325324,0.9149247743229689,0.7494584864846007,0.8652766639935846,0.6793893129770993,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.29701260242134914,0.901625,0.7725224225201164,0.888,0.7307692307692307,71.25346222842008,0.9182971077410654,0.8007172850519637,0.8919099621127702,0.6700801374360793,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,18,0.2882061845026551,0.9159919759277834,0.7516884575561887,0.863672814755413,0.6851851851851852,0.285,10,"0,1,2,3,4,5,6,7,8,9",0.29377829761933033,0.9029375000000001,0.7729808566805664,0.888,0.7307692307692307,77.05636769178479,0.9190588874522301,0.8027057235629723,0.8921328281702696,0.6706141159489363,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,19,0.28559394941964655,0.9165957873620861,0.7531009142769322,0.8660785886126704,0.6890130353817505,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.29113863515026356,0.9038874999999998,0.7740353003982728,0.886,0.7246376811594203,83.10849114518562,0.9196969811042568,0.8018084351701728,0.8950300869177624,0.6871962987128799,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,20,0.28308258230650085,0.9175727181544633,0.7564577475378728,0.8668805132317562,0.6819923371647509,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.2885615233097503,0.9048750000000001,0.7768339038788407,0.886,0.7219512195121951,89.39983470152448,0.9201125965600828,0.8032956532642536,0.8945843548027635,0.6874514907975112,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,21,0.28129338308060614,0.9183791374122366,0.7580714686329179,0.8644747393744988,0.689908256880734,0.27999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.28616491377870196,0.9066874999999999,0.7791076495051158,0.882,0.7203791469194313,95.9250447779316,0.9227873287741384,0.8131496597965837,0.8997102741252507,0.7100294496130678,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,22,0.2792242035975474,0.9192216649949849,0.7596359735441827,0.867682437850842,0.6857142857142857,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.28378606550727736,0.9081125,0.7823735883199303,0.882,0.714975845410628,102.7013123841495,0.9246960290069572,0.8166938131314114,0.900378872297749,0.7109507961965127,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,23,0.2775184851039841,0.9199257773319961,0.7623294519583546,0.8684843624699278,0.690566037735849,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.2823441106650182,0.909375,0.7840433197392208,0.882,0.714975845410628,109.70641495492322,0.9269820973800322,0.816498605886658,0.8985959438377535,0.7051647721250351,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,24,0.27620115002406853,0.9204232698094281,0.7643599964126659,0.8692862870890137,0.6930320150659134,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.28111583132777823,0.9096125,0.7837469591696393,0.882,0.714975845410628,116.94030193807501,0.9294022482512466,0.8200407659526845,0.898818809895253,0.706049609053244,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,25,0.27518491262322947,0.9209809428284855,0.7653454663140833,0.8692862870890137,0.6930320150659134,0.295,10,"0,1,2,3,4,5,6,7,8,9",0.2797601340174565,0.9108375,0.7859383169179881,0.882,0.714975845410628,124.40718269773228,0.9292524625097179,0.8237273730281679,0.8997102741252507,0.7079342117883545,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,26,0.27448126827175884,0.92118555667001,0.766961631581353,0.8684843624699278,0.690566037735849,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.2791272492634562,0.9113375,0.7858262009914027,0.882,0.714975845410628,132.11000056019174,0.9292027401497401,0.8239370800375551,0.902830398930243,0.7226634878502266,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,27,0.27348393115740427,0.9217171514543631,0.768432370511675,0.8668805132317562,0.6937269372693727,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.2779105695756995,0.9119125,0.7872070071370177,0.878,0.7136150234741784,140.06955131486552,0.9317949316953815,0.8269028652290951,0.902384666815244,0.7200581133456744,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,28,0.2725134763592409,0.9220300902708126,0.7692001709766102,0.8684843624699278,0.685823754789272,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.2767963534244757,0.9125125,0.7888402206001215,0.884,0.7184466019417476,148.27682701027524,0.9317163809531336,0.8300814769899806,0.9070648540227323,0.7335570352069359,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,29,0.2716971223193178,0.9224714142427282,0.7716147630172903,0.8700882117080995,0.6943396226415094,0.3,10,"0,1,2,3,4,5,6,7,8,9",0.27569485916917996,0.913025,0.7902465180727171,0.882,0.714975845410628,156.72014399087055,0.934927090466932,0.8315421827036479,0.904390461332739,0.7273845744529215,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,30,0.27100822265292723,0.9229147442326981,0.7723738745039868,0.8652766639935846,0.7,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.27382587794308244,0.914175,0.7928974926303308,0.872,0.7142857142857143,165.4083608308932,0.9356839133764413,0.8355503594063053,0.9066191219077334,0.7363017630809798,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,31,0.27028566258632175,0.9232116349047141,0.7742286705516405,0.8628708901363272,0.6973451327433628,0.24999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.2736793327692274,0.9146875,0.7925500677897299,0.872,0.7168141592920354,174.3152845181626,0.9368810237906565,0.8383736517500185,0.9052819255627368,0.7298111278098325,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,32,0.2695969518001404,0.923544633901705,0.7754083857655983,0.8740978348035284,0.6927592954990215,0.32499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.27251681910477954,0.9153875,0.7936484867262932,0.89,0.7236180904522613,183.50039810323491,0.9374116412693848,0.8370736308841552,0.9075105861377313,0.7394910853309327,True,personal
ditto_concat_personal,FR_S0_congruent_iid,17,33,0.269397811193065,0.9235406218655968,0.7758982340064433,0.871692060946271,0.6862745098039216,0.31999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.2712181886457916,0.9161375,0.7955103479976574,0.888,0.72,192.9093569072658,0.9383787886334894,0.8395153922090216,0.9068419879652329,0.7417634976098348,True,personal
