method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized
fedgate,FR_S0_congruent_iid,17,1,0.6536600345250451,0.7445737211634905,0.4134052784861997,0.6455493183640738,0.4475,0.4699999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.6551009329477797,0.6892125,0.3544199431775066,0.622,0.41846153846153844,0.6871729515325208,0.5648225749868316,0.2432939512919975,0.559616670381101,0.32536312766308495,False
fedgate,FR_S0_congruent_iid,17,2,0.6015399941352877,0.807925777331996,0.5278722932348832,0.7834803528468324,0.5,0.42999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.6029770889081474,0.7746,0.4781434730025788,0.772,0.49107142857142855,0.6267778384730681,0.6336829802612431,0.2956029443278707,0.7996434143080009,0.0021992716443351612,False
fedgate,FR_S0_congruent_iid,17,3,0.5541889371191242,0.8402808425275827,0.6343705969166753,0.7914995990376904,0.543859649122807,0.37999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.5551451928811063,0.8240749999999999,0.6359643213592583,0.81,0.5739910313901345,0.5779078412101134,0.6831387489512926,0.35254373621699936,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,4,0.5157090930241115,0.8619658976930793,0.6882414522868476,0.8500400962309543,0.6046511627906976,0.33999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.5160112952494204,0.8562875,0.7112947203869293,0.856,0.6170212765957447,0.5362693016635885,0.7372508129787381,0.443506141075861,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,5,0.48623525404793816,0.8782146439317954,0.7157914456911011,0.8620689655172413,0.6244541484716157,0.30499999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.48611326405603567,0.873275,0.742249043009908,0.878,0.659217877094972,0.5016306423784923,0.8051753550449192,0.5703493867132036,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,6,0.4624420768127369,0.8897713139418253,0.731137054229345,0.863672814755413,0.6398305084745762,0.27499999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.46206065688912257,0.8815624999999999,0.755586641041442,0.882,0.6910994764397905,0.474681984187368,0.8415745524137881,0.6530772100622799,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,7,0.4421989491260382,0.8964132397191575,0.7372392497866606,0.8660785886126704,0.6393088552915767,0.25999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.4417820405456043,0.885875,0.759894452823968,0.892,0.7065217391304348,0.45290504214305083,0.8633715336891365,0.696859924214463,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,8,0.424635352505703,0.8997311935807423,0.7399661308480633,0.867682437850842,0.6420824295010846,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.42435003037696273,0.8878125,0.7623184253950079,0.89,0.7058823529411765,0.43448567231367763,0.8766453026694907,0.7295134841059686,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,9,0.40808515599443207,0.9020341023069208,0.7412766881281284,0.871692060946271,0.6506550218340611,0.25999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.40830775037354533,0.8889625000000001,0.7621955241380424,0.89,0.7058823529411765,0.41672531314607664,0.8857384043400285,0.7458884050491004,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,10,0.39291884351815737,0.9034022066198596,0.741275560176362,0.8692862870890137,0.6509635974304069,0.25999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.3934243691112624,0.8899625,0.763648206191834,0.888,0.7052631578947368,0.4011900006814818,0.890150632947703,0.756874486897487,0.7996434143080009,0.0,False
fedgate,FR_S0_congruent_iid,17,11,0.3784707108045803,0.9046198595787361,0.742382699531495,0.8732959101844426,0.6535087719298246,0.26999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.3793902352724112,0.8904625,0.763682872279427,0.892,0.7065217391304348,0.3865255272546868,0.8904957613074808,0.759528024877349,0.8014263427679964,0.017265604819288016,False
fedgate,FR_S0_congruent_iid,17,12,0.3644473241303966,0.9055707121364093,0.7413519726189849,0.8724939855653568,0.6520787746170679,0.27499999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.3656016282917559,0.8911125,0.762908078572129,0.892,0.7065217391304348,0.37059897882770476,0.896605799965061,0.7681532805400205,0.8116781814129708,0.10988387568828054,False
fedgate,FR_S0_congruent_iid,17,13,0.35142007703520894,0.9067883650952857,0.7421929500950684,0.8748997594226142,0.6563876651982379,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.35300960869904696,0.8921749999999999,0.7640910639655019,0.89,0.7027027027027027,0.3568384809872409,0.897192707414023,0.7671200584138657,0.8272788054379318,0.24555933791447432,False
fedgate,FR_S0_congruent_iid,17,14,0.34035688619422566,0.907875626880642,0.7420458306960599,0.8732959101844426,0.6565217391304348,0.295,10,"0,1,2,3,4,5,6,7,8,9",0.3419629160448368,0.8937624999999999,0.7642432901135341,0.89,0.7058823529411765,0.34582308489693975,0.8965410240349867,0.7697641603320645,0.8437708936928906,0.36680030612304676,False
fedgate,FR_S0_congruent_iid,17,15,0.32983682945386,0.9090651955867604,0.7420443446466227,0.8789093825180433,0.6681318681318681,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.3317258296449786,0.8953000000000001,0.7646283499972341,0.89,0.7027027027027027,0.33199350154747576,0.9018098941792546,0.7774999910388316,0.8589257856028527,0.47318994471596193,False
fedgate,FR_S0_congruent_iid,17,16,0.3204682943737169,0.9100280842527584,0.7422805579225423,0.8789093825180433,0.6681318681318681,0.32999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.32252826756088504,0.8969249999999999,0.76697424797055,0.892,0.7065217391304348,0.32056263857733863,0.9045664003536893,0.7805947008664131,0.8718520169378203,0.5525404011110366,False
fedgate,FR_S0_congruent_iid,17,17,0.3121127295607946,0.9103771313941825,0.7413508291204882,0.8773055332798717,0.6652078774617067,0.33999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.3143911803343168,0.8974125000000001,0.7681898096513863,0.892,0.7065217391304348,0.31114877604657143,0.9062177327267561,0.7797028047835508,0.877200802317807,0.5847571356631713,False
fedgate,FR_S0_congruent_iid,17,18,0.30550864135578515,0.9115165496489468,0.7416511623142722,0.8773055332798717,0.6652078774617067,0.3549999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.3078748336713336,0.898975,0.7706786435290895,0.892,0.7096774193548387,0.30382001882343024,0.9046559871757422,0.7804927727266203,0.8854468464452864,0.6301940106916918,False
fedgate,FR_S0_congruent_iid,17,19,0.29999855759814653,0.912469408224674,0.7410628291659883,0.8748997594226142,0.6637931034482759,0.3549999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.30222220640055264,0.900225,0.7717038104859315,0.888,0.7021276595744681,0.2948386747876138,0.9099754802211547,0.7839398590397122,0.8876755070202809,0.6415747846185875,False
fedgate,FR_S0_congruent_iid,17,20,0.29533849079044394,0.9133259779338013,0.7405767341711029,0.8765036086607859,0.6666666666666666,0.36999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.29734794695498346,0.9014625,0.773302783610742,0.89,0.7058823529411765,0.2891799968538433,0.9104428179282841,0.7834741498600438,0.892801426342768,0.6681773401529919,False
