method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized,variant
ditto_concat_global,FR_S0_congruent_iid,17,1,0.5782549994032002,0.7546740220661986,0.4629407867305815,0.773055332798717,0.48073394495412847,0.3999999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5784843754768372,0.7456125000000001,0.5022693974809787,0.76,0.4782608695652174,0.6060546440113247,0.5721128761229547,0.2514220112186361,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,2,0.5190394450256895,0.8406098294884654,0.6146916652002037,0.809943865276664,0.5834797891036907,0.32499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.51912890625,0.8315,0.6375291229712486,0.806,0.5872340425531914,0.542732825464147,0.6528495267618093,0.3168829713623777,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,3,0.4803520634160963,0.8714343029087261,0.6705106263384152,0.8107457898957497,0.593103448275862,0.26499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.4792363276481628,0.8664875,0.7062327889055198,0.832,0.6440677966101694,0.49783750294523194,0.743476144513304,0.45017583492368435,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,4,0.4558557727237463,0.886543630892678,0.6983927507482572,0.8444266238973537,0.622568093385214,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.454185546875,0.8776125,0.7336560226753864,0.86,0.6728971962616822,0.4705433752599473,0.8229130254470386,0.5991139274428439,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,5,0.43553121233808584,0.8931334002006017,0.7111194274860133,0.8620689655172413,0.630901287553648,0.245,10,"0,1,2,3,4,5,6,7,8,9",0.4339218759536743,0.8818499999999999,0.7439690202424423,0.88,0.6842105263157895,0.44914823376656854,0.8557335157128868,0.6846593047092736,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,6,0.41539107935851155,0.89716148445336,0.7190929881349897,0.8644747393744988,0.6381156316916489,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.4143251962661743,0.8838374999999999,0.7472087910363138,0.876,0.6804123711340206,0.43029874940478563,0.8688212654877,0.706261155494091,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,7,0.3967334101366442,0.8993400200601805,0.7237843748918038,0.8564554931836408,0.659047619047619,0.245,10,"0,1,2,3,4,5,6,7,8,9",0.396337890625,0.885325,0.7494271084551691,0.87,0.6919431279620853,0.41183079234842257,0.8731567595935219,0.7179396543027927,0.7996434143080009,0.0,False,global
ditto_concat_global,FR_S0_congruent_iid,17,8,0.3794338834601206,0.9011434302908726,0.726957065011574,0.8548516439454691,0.6604127579737336,0.235,10,"0,1,2,3,4,5,6,7,8,9",0.3792163090705872,0.8874249999999999,0.7532042561850728,0.872,0.7037037037037037,0.39413976537137196,0.8819558308862991,0.7312773527185641,0.8003120124804992,0.008811617770833283,False,global
ditto_concat_global,FR_S0_congruent_iid,17,9,0.3631091571346511,0.9033741223671014,0.7303534071201401,0.859663191659984,0.6666666666666666,0.24999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.36382373046875,0.8895249999999999,0.7582740132710871,0.874,0.7014218009478673,0.3767195944733468,0.886015436625352,0.7392659542110754,0.810786717182973,0.1125566106135071,False,global
ditto_concat_global,FR_S0_congruent_iid,17,10,0.347978312047176,0.905506519558676,0.7339359005144138,0.8580593424218124,0.6602687140115163,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.34908154296875,0.8919625,0.762728747734955,0.88,0.7115384615384616,0.3622104210473127,0.8858000586773096,0.7458728797520329,0.8299531981279251,0.272904581747155,False,global
