method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized
fedavg_concat,FR_S0_congruent_iid,7,1,0.5942214441089125,0.6047803410230692,0.3245505942699038,0.2822774659182037,0.3443223443223443,0.39499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5941054682731628,0.5871999999999999,0.34178048932419636,0.286,0.3473491773308958,0.627068910815016,0.5361435264158834,0.2268074141386769,0.797637619790506,0.0021992716443351612,False
fedavg_concat,FR_S0_congruent_iid,7,2,0.5412161063698644,0.7460902708124374,0.5239209018612239,0.8227746591820368,0.5206073752711496,0.3499999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5410078120231628,0.74495,0.5210273618198256,0.816,0.4888888888888889,0.5606918249944284,0.5949722538869158,0.2817681493550304,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,3,0.49936253248259077,0.822950852557673,0.5948720319643016,0.7626303127506014,0.5446153846153846,0.27999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.49907421922683715,0.8192375000000001,0.5954410000756551,0.754,0.5427509293680297,0.512811968898837,0.6927519066718969,0.38256560762573205,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,4,0.4720226983930363,0.8586940822467402,0.6368743940713626,0.8275862068965517,0.5889101338432122,0.245,10,"0,1,2,3,4,5,6,7,8,9",0.47185546922683713,0.8475625,0.6386386656074292,0.83,0.5971563981042654,0.48261818882880775,0.7724459602782378,0.5214919648324757,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,5,0.45341162504247406,0.8783069207622868,0.6741091187397684,0.8524458700882117,0.632,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.45436328077316285,0.865,0.6674037537237902,0.848,0.6161616161616161,0.4625604611835794,0.8266639193322751,0.6143791628873044,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,6,0.4362035288319362,0.886714142427282,0.6901463454710639,0.8604651162790697,0.6477732793522267,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.4382646486759186,0.8720625,0.6807990790481621,0.862,0.6387434554973822,0.44518572311904026,0.8519415058370867,0.6689586406297965,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,7,0.4191869076195008,0.8922788365095286,0.7013249881868359,0.8652766639935846,0.6626506024096386,0.24,10,"0,1,2,3,4,5,6,7,8,9",0.42232421875,0.8759375,0.6876616586982929,0.866,0.6528497409326425,0.4277548334275478,0.8692570506736504,0.7052673230996436,0.7996434143080009,0.0,False
fedavg_concat,FR_S0_congruent_iid,7,8,0.4016890540874377,0.8961745235707121,0.7093526660782495,0.8668805132317562,0.6598360655737705,0.245,10,"0,1,2,3,4,5,6,7,8,9",0.4057021484375,0.8809,0.695040437897508,0.874,0.6631016042780749,0.4121346215920696,0.871568484991996,0.7038706988215861,0.7998662803655003,0.0021943734892252834,False
fedavg_concat,FR_S0_congruent_iid,7,9,0.3859608763322509,0.8996549648946841,0.7163244272299106,0.867682437850842,0.6481876332622601,0.26499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.3905205078125,0.88535,0.7046382022565233,0.882,0.6703910614525139,0.39803208609665586,0.8746111492781956,0.7074139722533335,0.8007577445954981,0.010891047886813433,False
fedavg_concat,FR_S0_congruent_iid,7,10,0.3704603940678675,0.9028024072216649,0.7245542959493781,0.8700882117080995,0.6493506493506493,0.285,10,"0,1,2,3,4,5,6,7,8,9",0.37585937523841856,0.888325,0.7134608191244657,0.882,0.6703910614525139,0.381677112741143,0.8820457629505132,0.7255462500145757,0.8083351905504792,0.08828055869091113,False
