method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized,variant
ditto_concat_personal,FR_S1_congruent_non_iid,7,1,0.64112471928758,0.43691273821464394,0.17867208904229065,0.20048115477145148,0.33400133600534404,0.42999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.640652280765558,0.4781588580694298,0.2133054818782358,0.20238095238095238,0.3344370860927152,6.036482011849078,nan,nan,0.8037028775373634,0.023887337445700884,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,2,0.6169168435993471,0.5172617853560681,0.24158526098618036,0.5404971932638332,0.2899628252788104,0.42999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.6163753798300629,0.5573053583273959,0.2862224688657525,0.5595238095238095,0.3431952662721893,13.604645212633175,nan,nan,0.8485389248271247,0.08986071920271145,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,3,0.5941430481362964,0.5896489468405215,0.32467518157016373,0.7089013632718525,0.30592734225621415,0.4099999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.593624315278731,0.6198805984816844,0.38387578671190026,0.7341269841269841,0.4017857142857143,28.65580640771467,nan,nan,0.8804372072273031,0.12183522271345516,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,4,0.5748885637654084,0.6662627883650953,0.41938424783386946,0.8011226944667201,0.39805825242718446,0.38999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5743352283705631,0.6871115151217355,0.48006670185846384,0.8174603174603174,0.4588235294117647,51.109810991184055,nan,nan,0.8956056212357796,0.13185462196630304,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,5,0.5595003089050186,0.7477973921765295,0.5078949242407538,0.7955092221331195,0.48897795591182364,0.36999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.5590142974803032,0.7464806033953272,0.556060413182499,0.8234126984126984,0.5741626794258373,80.77562030912536,nan,nan,0.8967209457952264,0.13472147086460862,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,6,0.547322854301429,0.8047502507522568,0.5731381407112306,0.8083400160384924,0.5549348230912476,0.3549999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5468809552520384,0.7944746087511977,0.6089244432772823,0.8154761904761905,0.5829596412556054,117.59195119032178,nan,nan,0.89895159491412,0.14412113398255028,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,7,0.5358590887989525,0.8421705115346038,0.6195394167407299,0.8380112269446672,0.5738396624472574,0.3449999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5353645612738879,0.8328133061445102,0.650306844125825,0.8511904761904762,0.6113989637305699,161.53657090927166,nan,nan,0.9022975685924604,0.1597191106824462,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,8,0.5255828481249666,0.8641323971915746,0.6464876548093396,0.8476343223736968,0.5887445887445888,0.33499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.525062810848119,0.8533031963245952,0.6822845547253629,0.875,0.6631016042780749,212.62748203005293,nan,nan,0.9047512826232433,0.1722187591741571,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,9,0.5162786318109076,0.8764232698094283,0.6652784197523861,0.8460304731355253,0.5983263598326359,0.32499999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.515812624598975,0.86616465616785,0.7029121884918127,0.871031746031746,0.6632124352331606,270.91502991165135,nan,nan,0.9072049966540263,0.17917237438358252,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,10,0.5076565631034438,0.8844894684052157,0.6826181916429365,0.8524458700882117,0.5911111111111111,0.31999999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.507250422248704,0.8753408839643269,0.7206401803072467,0.8829365079365079,0.6740331491712708,336.43145409115397,nan,nan,0.9127816194512604,0.19789350355451918,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,11,0.5008066496722711,0.88962888665998,0.6923738879705009,0.8564554931836408,0.6199575371549894,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.5004805752449989,0.8818760287939464,0.7310820853552252,0.8869047619047619,0.6951871657754011,409.1807211534056,nan,nan,0.9165737229533795,0.20718884445843214,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,12,0.4941418139524403,0.8929829488465397,0.6989268432172128,0.8580593424218124,0.5986394557823129,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.4938560236584682,0.8862491708227895,0.7381277471409364,0.8948412698412699,0.7005649717514124,489.1337415011047,nan,nan,0.9201427615436092,0.21849894872738196,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,13,0.4880851962541199,0.8955867602808425,0.7053886882138971,0.8620689655172413,0.6073059360730594,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.48786870972565916,0.8881409232734688,0.7407833782821255,0.8948412698412699,0.6971428571428572,576.2718874335475,nan,nan,0.9219272808387241,0.22401634474190177,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,14,0.4828187810191326,0.8978696088264794,0.7108075672995736,0.8660785886126704,0.6213151927437641,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.48274854635481607,0.8907697221335037,0.7480702647684775,0.8968253968253969,0.7045454545454546,670.5978827639241,nan,nan,0.9257193843408432,0.2363021032859826,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,15,0.47766789552509226,0.9000040120361082,0.7170954851154762,0.8660785886126704,0.6423982869379015,0.30999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.4777022058593476,0.8928825885069896,0.7524391924906617,0.8908730158730159,0.6994535519125683,772.1376625199736,nan,nan,0.9270577738121794,0.24273935218389303,True,personal
ditto_concat_personal,FR_S1_congruent_non_iid,7,16,0.4725844906345957,0.9020902708124374,0.7231142324591017,0.8684843624699278,0.645021645021645,0.30999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.4727123660910403,0.8956342284352505,0.7577036608329005,0.8948412698412699,0.7103825136612022,880.8901271169111,nan,nan,0.9321882667856346,0.2532574250361916,True,personal
