method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized
fedavg_mean,FR_S0_congruent_iid,11,1,0.648111718410287,0.7227943831494483,0.3759766558713363,0.6335204490777867,0.42946317103620474,0.4649999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.6473046870231628,0.75715,0.4935181901840265,0.656,0.45569620253164556,0.6718419181867514,0.5649885936784045,0.24866547456808938,0.6973478939157566,0.24121169973002485,False
fedavg_mean,FR_S0_congruent_iid,11,2,0.6036832142373324,0.7808064192577733,0.4779520491679746,0.7858861267040899,0.5046382189239332,0.42999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.602453125,0.8105125,0.5927102419271677,0.81,0.5226130653266332,0.6210645859799939,0.6411009914310459,0.30064851985705165,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,3,0.5628696369857146,0.8016048144433301,0.5280097694860961,0.8067361668003208,0.5338491295938105,0.38999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.5609765627384186,0.827325,0.6213079015847659,0.848,0.62,0.5798813760586138,0.665848153931422,0.33880002902984085,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,4,0.5256161662752187,0.8177372116349046,0.5575493301592966,0.8227746591820368,0.5226781857451404,0.3499999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.5226757810115814,0.8392875000000001,0.6307211128726095,0.868,0.6373626373626373,0.542874293176427,0.7132273239200384,0.38944921116541475,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,5,0.496374110173682,0.8378776328986961,0.5968166971351749,0.8283881315156375,0.5286343612334802,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.49244140625,0.8559375,0.6499374023051384,0.876,0.6555555555555556,0.5128195863777528,0.7490987448028456,0.44852594210494573,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,6,0.4737299205354432,0.8529789368104314,0.6278123531477915,0.8372093023255814,0.5245901639344263,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.4687890627384186,0.8704249999999999,0.6738035587406648,0.88,0.6551724137931034,0.487381080170902,0.7854330273630374,0.5062866173241152,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,7,0.45599830193622837,0.8652738214643931,0.6482436419343355,0.8420208500400962,0.5450346420323325,0.26999999999999996,10,"0,1,2,3,4,5,6,7,8,9",0.44962109422683716,0.8818374999999999,0.6950549301263133,0.882,0.6628571428571428,0.4695491838061998,0.7984652558995986,0.5597059749110209,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,8,0.4414407076984763,0.8749889669007022,0.6654087220732816,0.8524458700882117,0.6134453781512605,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.43387695360183715,0.8892375000000001,0.7111800768042527,0.868,0.65625,0.45328050563562305,0.8301452340125791,0.6193010205281093,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,9,0.4276799476901913,0.8817171514543631,0.6776249959661531,0.8556535685645549,0.6265560165975104,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.4187353518009186,0.895775,0.7244233072264383,0.874,0.6701570680628273,0.43893665900229345,0.8508531965104289,0.652794318661245,0.7996434143080009,0.0,False
fedavg_mean,FR_S0_congruent_iid,11,10,0.4146200884029018,0.8875526579739218,0.6878282314675592,0.8572574178027266,0.6352459016393442,0.24999999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.4044736330509186,0.9012749999999999,0.7354454601733296,0.87,0.6666666666666666,0.4271562072889083,0.8575402934727631,0.6740447289317637,0.7996434143080009,0.0,False
