method,scenario,seed,round,loss,auroc,auprc,acc,f1,threshold,num_selected_clients,selected_clients,val_loss,val_auroc,val_auprc,val_acc,val_f1,train_loss,train_auroc,train_auprc,train_acc,train_f1,is_personalized
fedavg_concat,FR_S2_non_congruent_iid,7,1,0.6403211446504355,0.4444754262788365,0.18071117449907595,0.20769847634322375,0.33062330623306235,0.43499999999999994,10,"0,1,2,3,4,5,6,7,8,9",0.6518906259536743,0.4578875,0.1901556069287664,0.204,0.33444816053511706,0.6557572559070184,0.4820329582758703,0.20226319587284008,0.7985290840205037,0.008697596093442159,False
fedavg_concat,FR_S2_non_congruent_iid,7,2,0.6139202831072528,0.5359358074222668,0.24475825742780882,0.2141138732959102,0.3342391304347826,0.4099999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.6320781230926513,0.5094625,0.20820176686374015,0.204,0.33444816053511706,0.6339764520642166,0.52861708941264,0.22807232728003418,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,3,0.590044233544693,0.60916148445336,0.3410663270830626,0.6928628708901363,0.3407917383820998,0.4049999999999999,10,"0,1,2,3,4,5,6,7,8,9",0.6133789014816284,0.5293125,0.20739147937864505,0.406,0.33557046979865773,0.6147359740184148,0.5413304929439933,0.23197793663408275,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,4,0.5696202168105217,0.6583991975927783,0.41862529273512294,0.7955092221331195,0.4,0.38499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.5969960808753967,0.5497625,0.22204825124451544,0.456,0.3492822966507177,0.5965210261923023,0.5561458698902491,0.25120276749172943,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,5,0.5512088426562817,0.6991775325977934,0.48068980849872844,0.7802726543704892,0.4627450980392157,0.35999999999999993,10,"0,1,2,3,4,5,6,7,8,9",0.5819687509536743,0.556025,0.21361825316659191,0.452,0.36574074074074076,0.5795631800697885,0.5798149269366271,0.270673977775899,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,6,0.5335868579823204,0.7306980942828485,0.5193156100177141,0.8436246992782679,0.5161290322580645,0.33999999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.5665820407867431,0.568025,0.2198989896590182,0.48,0.36893203883495146,0.5641519051300063,0.588008865814692,0.27528915262043896,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,7,0.5165428241062088,0.7687281845536609,0.5560304599217648,0.846832397754611,0.5505882352941176,0.31499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.5513281273841858,0.571825,0.21778640193681442,0.482,0.3728813559322034,0.5494845358159618,0.6114228476319049,0.3047505217776742,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,8,0.5018654174104918,0.7934744232698094,0.576755482728779,0.8420208500400962,0.55125284738041,0.29,10,"0,1,2,3,4,5,6,7,8,9",0.5370117259025574,0.5817000000000001,0.22473112764406067,0.48,0.375,0.5364013845468381,0.6271704470032844,0.32856898684872676,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,9,0.4895287787761321,0.8176469408224675,0.5987048119915701,0.7514033680834001,0.5303030303030303,0.25499999999999995,10,"0,1,2,3,4,5,6,7,8,9",0.524451162815094,0.592,0.23355893567140906,0.444,0.38495575221238937,0.5239276280508345,0.6507518227483279,0.36809760200539404,0.7996434143080009,0.0,False
fedavg_concat,FR_S2_non_congruent_iid,7,10,0.4798163970709803,0.8349969909729187,0.6160069520164027,0.7177225340817963,0.5392670157068062,0.22999999999999998,10,"0,1,2,3,4,5,6,7,8,9",0.5138378810882568,0.603825,0.2396140052174029,0.416,0.37872340425531914,0.5142777907654414,0.6590824891965907,0.37273506025205744,0.7996434143080009,0.0,False
